floor_area_sqft,num_floors,building_age_years,occupancy_count,hvac_type,insulation_rating,climate_zone,building_type,window_wall_ratio,renewable_pct,led_lighting_pct,co2_kg_year,co2_tons_year,co2_per_sqft
1122.690195766534,2,10.666277665549433,6,Gas Furnace,Fair,Hot-Humid,Hotel,0.16752575989938917,55.63087622483719,84.48736321173072,7094.427144941168,7.094427144941168,6.319131646195002
2953.4080672669083,1,63.67578583130445,15,District Steam,Fair,Very Cold,Healthcare,0.09168775812910776,20.645023717703616,24.567573987115875,128154.99731539362,128.15499731539362,43.39224191054255
3474.9234254574426,2,14.079080203387086,95,Electric Baseboard,Good,Mixed-Humid,Healthcare,0.21154047558353342,37.79026025199123,40.123714596832706,81325.46694344543,81.32546694344542,23.40352778644026
45875.36467195626,4,9.08282292850008,2139,Electric Baseboard,Fair,Cold,Multi-Family,0.2006682717178096,6.707249896823561,70.83843432293322,437059.22585056216,437.05922585056214,9.527100851968545
9413.89452362137,7,0.2328203253098365,167,Gas Furnace,Fair,Mixed-Humid,Office,0.049286200002464926,27.985013855243697,46.99849238010241,52642.79532422586,52.64279532422586,5.592031564846453
8829.273423292863,3,22.569754142285827,330,District Steam,Fair,Very Cold,Office,0.2903107944318326,17.44383031326267,46.84703498169151,87378.9852020506,87.37898520205059,9.896509147800606
1134.8529549585967,1,0.46929973460348495,11,Heat Pump,Excellent,Cold,Hotel,0.16207976393668433,22.007199882345326,29.614640395827646,7899.854902653209,7.899854902653209,6.96112643328441
26037.999513613915,4,15.025069678470254,393,Gas Furnace,Good,Cold,Warehouse,0.2903333828791099,27.737679265405284,95.0209091866461,100144.47117427946,100.14447117427946,3.8460892942992464
3523.6786507330044,2,77.16829911374316,68,Packaged Rooftop,Good,Cold,Multi-Family,0.14518656482163675,29.649216221354397,54.063338382483316,27465.879380282702,27.4658793802827,7.794660666508049
12140.262285627301,3,14.768610955419629,328,Gas Furnace,Poor,Very Cold,Office,0.38839642935872637,29.00394586586552,76.43648640136112,133027.42788688725,133.02742788688724,10.95754150586818
6588.822226817409,5,49.02943779637705,67,Packaged Rooftop,Good,Very Cold,Healthcare,0.3222865119888355,66.24319758552498,46.909500896191744,117665.6311594607,117.6656311594607,17.85837090588747
1671.0890517796413,1,21.20424344372182,75,Packaged Rooftop,Fair,Hot-Humid,Office,0.28482070484676614,28.765444342580082,88.1624073420314,12524.794983195423,12.524794983195424,7.494989551787818
1533.873936839967,3,7.180878869503902,14,Heat Pump,Good,Cold,Retail,0.24820074725749308,24.839424971659444,91.26205141191828,6849.267570599075,6.849267570599075,4.4653392994666135
4455.174081035529,2,24.275150771710045,65,Electric Baseboard,Good,Hot-Humid,Retail,0.022459212306927975,4.729837760606112,68.30605284383098,43551.11765128211,43.55111765128211,9.775402006549518
9675.308637851003,4,63.405986045524955,46,Heat Pump,Good,Cold,Multi-Family,0.2656720832384773,41.00254177107182,83.35338716252423,38800.035736306694,38.8000357363067,4.010211683017134
26103.200518562004,7,49.09380884102931,963,Gas Furnace,Poor,Mixed-Humid,Warehouse,0.19319641180031577,19.874158112668542,45.14196498706243,157530.6499473047,157.53064994730468,6.03491705299833
5924.646087561191,7,4.294087954410382,245,Gas Furnace,Fair,Mixed-Humid,Educational,0.14835155705190212,66.72249154401953,79.19115557286315,23320.39997376512,23.32039997376512,3.9361676004118387
2923.106901477812,2,10.028831312873926,126,Gas Furnace,Fair,Cold,Retail,0.3204029899731124,22.934643705106552,34.821598270870275,25873.45696089452,25.87345696089452,8.851355024961244
2188.2537736135278,2,3.9487078320096414,79,Gas Furnace,Excellent,Hot-Dry,Hotel,0.22129833039811878,16.710669901327094,44.94578590100182,22543.748920200218,22.54374892020022,10.302163849567165
6675.148252992747,5,12.57483432162097,241,Gas Furnace,Excellent,Hot-Dry,Healthcare,0.32513322210897294,10.443471137501902,82.65651957956183,165609.8223739893,165.6098223739893,24.80990924804397
4889.526287067775,3,57.677544853517716,177,Packaged Rooftop,Fair,Cold,Office,0.18994902311714146,12.681945980161222,47.06522134068701,66406.63792735303,66.40663792735303,13.581405238170172
5587.026052858347,1,11.306091013031953,255,District Steam,Fair,Hot-Humid,Office,0.16253090572184273,40.90851749747149,61.060837599068726,28276.698143749556,28.276698143749556,5.061135902397139
9993.374920103422,3,18.399133394355577,250,Gas Furnace,Good,Hot-Humid,Educational,0.18847080166427263,28.12622335795336,60.66028750850254,88594.3318354729,88.5943318354729,8.86530651994752
13891.327609951297,7,6.457981695989546,171,Packaged Rooftop,Fair,Cold,Retail,0.23978600066298947,9.633440080669718,39.80979082142627,139274.01370964097,139.27401370964097,10.025968548165949
8987.45596560617,3,0.7786481090979493,421,Geothermal,Fair,Mixed-Humid,Office,0.054185651168200274,41.846826820631826,83.7624284006678,24489.48643352339,24.48948643352339,2.724851896603609
18892.505858985107,7,19.904352274638597,854,Gas Furnace,Fair,Cold,Multi-Family,0.23581404665473574,45.44401898472276,86.22919680659604,105732.2045931703,105.73220459317031,5.596515643946989
21962.159033063497,5,16.94369121077635,884,District Steam,Excellent,Very Cold,Multi-Family,0.37592590129436887,12.778786171807196,64.588540201672,106373.04923083569,106.37304923083569,4.84346958196112
1783.1828127347433,3,18.498443615232016,66,Heat Pump,Good,Hot-Dry,Educational,0.22711469002286555,20.697963007502608,55.61783391525535,11409.22481768094,11.40922481768094,6.398236196648512
2421.559672882484,1,21.0634531009142,31,Gas Furnace,Fair,Mixed-Humid,Warehouse,0.13390522003470795,39.21191645902633,41.864489730852775,8651.067717915412,8.651067717915412,3.5725189078729924
2919.7734565518845,3,23.56565778114682,74,Packaged Rooftop,Poor,Cold,Hotel,0.3090595627295829,47.95556256821421,65.01501941335704,35951.28534072987,35.95128534072987,12.313039307914885
1872.7665371757146,2,16.348498956367973,27,Packaged Rooftop,Fair,Mixed-Humid,Healthcare,0.23829330246581693,33.67286517391522,94.33478088825565,41111.06758429933,41.11106758429933,21.952051560200445
9599.692604875929,6,19.63083968749514,413,Heat Pump,Good,Cold,Warehouse,0.2537582308269503,15.190069785716858,36.15088905093263,34956.576387647045,34.95657638764705,3.6414266400459225
12486.250828643331,5,24.009994410488215,396,Gas Furnace,Fair,Hot-Dry,Educational,0.23395303622071675,25.704245039935504,55.63890989633504,137920.66998245736,137.92066998245735,11.045803249929014
3052.1199681111657,1,18.37842368048002,127,Heat Pump,Poor,Hot-Humid,Warehouse,0.2977742754965394,30.636015490797785,90.18633636011918,9318.338451742538,9.31833845174254,3.0530708324382423
10343.321051908919,2,8.022927129103003,152,Heat Pump,Good,Mixed-Humid,Retail,0.08383060856796687,13.977183991310232,67.25702698147276,43399.234369444675,43.39923436944468,4.195870373900373
27139.173600391194,22,18.29536441613158,1059,Gas Furnace,Fair,Mixed-Humid,Multi-Family,0.22074762726756372,4.856794786520462,62.83038892069719,237816.9138895337,237.8169138895337,8.762864978545467
2030.875348475909,1,74.86237932543371,77,Gas Furnace,Poor,Cold,Retail,0.06999318447069199,58.14082502251991,86.14438863367869,13857.939130744186,13.857939130744185,6.823628609773621
2108.87431709309,3,48.59486406408616,48,Gas Furnace,Good,Cold,Multi-Family,0.20223149815770586,27.114992897052474,57.19004432899999,16556.060023348495,16.556060023348493,7.850662265245689
3346.1349911950224,1,7.935448884660449,106,Electric Baseboard,Fair,Hot-Dry,Office,0.24473508957300713,60.95326739939038,55.99417756069647,17019.472665247078,17.01947266524708,5.086307847720401
2373.0766213034053,2,58.29296716681159,42,Gas Furnace,Fair,Hot-Humid,Multi-Family,0.32808060931759697,37.40408036966459,65.26284565762866,18084.703851539663,18.084703851539665,7.62078379146759
2186.023434696785,2,1.2005983840530776,74,Gas Furnace,Excellent,Cold,Multi-Family,0.4047569810017901,8.655511512542345,73.18210214417896,13384.551199815209,13.384551199815208,6.122784864688209
2350.445851437591,1,10.636918986369048,55,Heat Pump,Good,Hot-Humid,Multi-Family,0.09684868976024526,34.01584265359182,51.16859034056868,6704.595054253092,6.704595054253092,2.852477988443084
31389.089762062402,19,18.36360536347351,769,Gas Furnace,Excellent,Hot-Humid,Educational,0.23701742631106537,23.323636613459033,85.39083831575947,243278.69841001046,243.27869841001046,7.750422208930788
9359.342429917104,3,19.693856082131358,35,District Steam,Poor,Hot-Dry,Retail,0.28125185273195363,8.347098453737681,71.61517989498792,78653.79212560182,78.65379212560181,8.403773311486633
17507.85343265579,5,32.161881463780134,238,District Steam,Poor,Hot-Dry,Retail,0.08564218979196037,45.83305591522149,62.06869202656748,85214.2275017241,85.21422750172411,4.8672001870190345
10131.24605780618,6,5.193702865776978,96,Gas Furnace,Fair,Cold,Warehouse,0.2324261783804216,17.872821354847762,89.04438215713498,42898.201333674275,42.89820133367427,4.234247306689484
1840.2146130880346,3,1.664113463688908,35,District Steam,Excellent,Cold,Healthcare,0.15350063971512176,4.408184348762828,72.03239251196332,34172.5023050063,34.172502305006304,18.56984618096363
1152.14659894374,3,41.283162024661415,44,Gas Furnace,Fair,Hot-Dry,Retail,0.1703563634214734,7.985034492733405,62.24417236847927,12889.708636296727,12.889708636296728,11.187559506848954
800.0,2,4.646289247738485,15,Packaged Rooftop,Poor,Mixed-Humid,Multi-Family,0.2420457642900976,51.20485434211365,38.93288297168857,2824.938748561091,2.824938748561091,3.5311734357013638
800.0,1,18.831494850012234,4,Gas Furnace,Excellent,Mixed-Humid,Office,0.1020423587236225,47.3332082970769,61.39879601354228,3151.567212489404,3.151567212489404,3.939459015611755
800.0,1,25.588579686711924,37,District Steam,Good,Hot-Humid,Retail,0.2434916147247438,36.778192295737135,69.3301418855086,3663.3830942363634,3.663383094236363,4.579228867795454
6770.180177070559,4,25.57065065648179,60,Geothermal,Good,Hot-Humid,Healthcare,0.20213506676484666,2.590387590080976,60.618688585442236,134656.42771613112,134.6564277161311,19.889637231840503
6048.973429756635,7,1.3569616009813694,299,Heat Pump,Excellent,Hot-Dry,Educational,0.08428111314578467,71.08771668800887,91.81849890701861,9119.582704040948,9.119582704040948,1.5076248573318418
4154.2395261983165,1,9.420509929079037,109,Heat Pump,Fair,Mixed-Humid,Multi-Family,0.045591916783171406,13.145988793758661,67.19521115134096,15087.08464578908,15.08708464578908,3.631732005495546
4718.998380165271,3,4.965040986255733,36,Heat Pump,Good,Hot-Dry,Educational,0.19073002830677913,5.4957189130135555,36.43036202672697,28571.278040518457,28.571278040518457,6.054521688460046
3592.7824419270864,2,43.725315592428586,19,Heat Pump,Fair,Mixed-Humid,Multi-Family,0.25278641133980634,26.64508262558841,58.31299293492225,15334.579954226378,15.334579954226378,4.268162685075152
1332.969400442702,3,10.101942818095925,52,Gas Furnace,Excellent,Cold,Retail,0.19017334897190918,39.4176099161233,57.44721651547008,7044.584601734844,7.044584601734844,5.284880957803845
15583.90122461714,2,16.98812376926655,388,Heat Pump,Fair,Cold,Warehouse,0.12424348197325849,49.80824470638841,84.56059026051304,28619.85619427404,28.619856194274043,1.8365013857418853
5049.359191064919,6,31.39215946178959,183,District Steam,Poor,Hot-Humid,Educational,0.3744756578418136,58.751649934187036,10.769071528420856,35965.173843184086,35.96517384318408,7.1227204249652445
6701.795395089792,4,5.1739738552628936,26,Heat Pump,Excellent,Very Cold,Retail,0.18433829726509432,13.683786731853573,45.038424633300764,38994.04318714308,38.99404318714308,5.818447279920372
955.6587653261184,3,5.135225772583665,10,Heat Pump,Excellent,Mixed-Humid,Retail,0.32815410178037735,68.40534983617647,52.25525833337083,1218.6024938074363,1.2186024938074362,1.275143950980859
1024.970250435257,1,18.05517609525255,28,Gas Furnace,Excellent,Mixed-Humid,Retail,0.02201577967096394,10.403727155823459,72.09315194220635,4733.773126120475,4.733773126120475,4.618449290708939
13362.658099921766,5,7.937120514917708,254,Electric Baseboard,Fair,Mixed-Humid,Warehouse,0.06741251913755231,46.950054309113185,38.447716858486125,39780.0533174275,39.780053317427495,2.9769566069837854
9899.810521699359,2,2.3671564210791303,92,Gas Furnace,Excellent,Hot-Dry,Office,0.23307648537159448,19.869282202768744,58.42379736301573,52378.70709572775,52.37870709572775,5.290879757841733
16016.15589142508,3,15.28154131344863,319,Geothermal,Poor,Hot-Humid,Office,0.12038625051359933,16.083111498216873,35.25576802952885,91955.9594907199,91.9559594907199,5.741450077914912
4080.6955391451284,2,3.2901895191123733,136,District Steam,Fair,Mixed-Humid,Retail,0.11549424998999813,21.01974715227567,53.96993769940238,19957.484945506585,19.957484945506586,4.89070668322575
855.8093073031623,1,61.55241070273979,36,Heat Pump,Fair,Mixed-Humid,Retail,0.23001415681952825,28.02273187165693,69.47029467565258,4655.055473205396,4.655055473205396,5.439360653688692
4797.460184943833,2,2.2903628593997114,147,Gas Furnace,Good,Mixed-Humid,Multi-Family,0.2322545078558108,30.237720030766223,61.32607306433846,20062.87711178374,20.062877111783738,4.181978867640905
19753.84484321784,1,51.740068548696584,654,Electric Baseboard,Fair,Hot-Dry,Office,0.08271101389817581,16.892363242347844,66.39156642086769,238042.91204953118,238.04291204953117,12.050459742841369
9065.960022329813,4,3.9717406196552236,400,Heat Pump,Fair,Hot-Dry,Educational,0.20655639897542202,36.224645126261564,21.604930680974395,65621.1934509136,65.62119345091361,7.238195766282451
5021.106895453009,6,9.024790867063503,243,Geothermal,Good,Hot-Dry,Educational,0.29840377097485,76.5623551474323,69.09716539929539,7547.074720855094,7.547074720855094,1.503069916254828
800.0,2,38.3984006711584,12,Gas Furnace,Poor,Very Cold,Warehouse,0.09572515995823988,21.220248965511395,66.1919381079956,6009.432499204198,6.009432499204198,7.511790624005248
6764.290650396856,3,24.74351155541337,126,Geothermal,Fair,Cold,Multi-Family,0.24851555833084346,10.19406692253563,69.35314639488233,34678.12241590447,34.678122415904475,5.126645824107208
9485.422656985833,5,43.65336347845119,187,Electric Baseboard,Fair,Mixed-Humid,Multi-Family,0.34750978229383056,6.297163524198483,75.98050054879137,97412.61907967586,97.41261907967586,10.269718345964618
2848.0544068811387,3,25.82227765229628,84,Heat Pump,Good,Hot-Humid,Warehouse,0.1276663734402714,16.407664339365567,64.50085869532657,7442.820625942783,7.442820625942783,2.613300015603741
3690.4690763627173,3,37.28490246610597,176,District Steam,Good,Cold,Office,0.1448690158026772,40.17921125706057,57.48943211854054,21365.093385511576,21.365093385511578,5.789262270846274
1547.0652940712566,2,120.0,26,Electric Baseboard,Fair,Hot-Humid,Office,0.3397428853400078,32.16650165130794,71.08325717554453,20669.91914433851,20.66991914433851,13.360728356812631
3300.280557141826,1,70.7091855569045,27,Electric Baseboard,Fair,Very Cold,Warehouse,0.1686006373625567,19.791277655945304,79.39930167561437,28059.830411093433,28.059830411093433,8.502256073463753
3443.2842437828026,2,5.28112513594489,21,District Steam,Fair,Mixed-Humid,Retail,0.16635125097860837,29.135722332437485,96.81656734765957,11815.656352166501,11.815656352166501,3.4315076873194137
2676.646381380097,1,4.508058437745921,54,Packaged Rooftop,Excellent,Mixed-Humid,Healthcare,0.36363226416628985,5.617666883035135,55.88875738656161,51735.490854375355,51.73549085437536,19.328474323044567
2270.5514578978846,2,6.95318063602188,23,Gas Furnace,Good,Very Cold,Educational,0.2866325437287787,28.56831850540122,30.479795056376545,26347.95211510979,26.34795211510979,11.604208318407007
1107.4133239959333,1,25.770201639811628,9,Packaged Rooftop,Good,Mixed-Humid,Multi-Family,0.047657121928324095,31.526743381910915,74.80122707537255,3587.994811994987,3.587994811994987,3.2399780048232136
6356.786611044072,7,2.184806205179441,227,Gas Furnace,Good,Marine,Retail,0.2334662013596388,33.0866399398965,49.974445105585474,29269.326718157485,29.269326718157483,4.604421779284823
1736.2012091290346,1,0.5919043931573778,75,District Steam,Fair,Cold,Warehouse,0.4004522965453371,31.87643354263346,90.10461417106283,5915.258385103978,5.915258385103978,3.407012017962692
46324.353468133115,21,7.331929169033681,128,District Steam,Poor,Mixed-Humid,Warehouse,0.2458366243100312,29.840327054207656,16.10896417436901,180772.5381525672,180.7725381525672,3.902321880799093
993.8849409888759,1,44.49840183661607,26,Gas Furnace,Fair,Very Cold,Educational,0.2310935304799073,24.56754058353585,25.1785160317873,19993.682113064067,19.993682113064068,20.116696901727025
1621.6367711183518,1,26.484669970928827,38,Heat Pump,Fair,Cold,Healthcare,0.30259594716117616,54.773998773922536,85.51124385154748,22520.413081387018,22.52041308138702,13.88745832758587
4667.062378834181,3,2.7455459419229835,21,Gas Furnace,Fair,Mixed-Humid,Healthcare,0.042855407151199676,7.004581156860223,54.82785460113959,143022.1212941612,143.0221212941612,30.644998863265187
3056.560223761626,3,20.13187725177883,39,Gas Furnace,Poor,Mixed-Humid,Retail,0.1566470605633058,20.789713733750233,24.0839309107688,26088.013918212553,26.088013918212553,8.53508912253878
4254.242004876115,2,10.04817623228345,201,Gas Furnace,Good,Mixed-Humid,Multi-Family,0.26649119691250606,54.61811571202866,92.56450499899105,12052.7436827795,12.0527436827795,2.833111907823984
800.0,3,8.484098386176035,32,Geothermal,Poor,Mixed-Humid,Office,0.37413199292717236,40.24510041771707,49.30855272678675,2836.2714806801646,2.8362714806801645,3.5453393508502056
800.0,3,3.349911774321458,31,Gas Furnace,Excellent,Marine,Retail,0.09997294447879942,13.432047176936965,80.77628709899366,3401.200885014724,3.401200885014724,4.251501106268405
10225.591195718738,1,26.47647381524064,201,Gas Furnace,Excellent,Hot-Humid,Retail,0.1984620016266855,41.85547450638112,65.90630100916148,44826.72451141881,44.82672451141881,4.3837782729067944
4372.107812039758,2,2.18094682887806,93,Packaged Rooftop,Fair,Mixed-Humid,Office,0.19534855233500012,49.63559620968134,64.41357389487177,15432.923849241724,15.432923849241725,3.5298589405190506
2337.384758997927,3,18.033403084633946,75,District Steam,Fair,Mixed-Humid,Hotel,0.06024745325562759,29.42691689548658,88.59631535876305,15351.23549481043,15.35123549481043,6.567697267518653
3932.825508629803,3,9.540244707468574,124,Electric Baseboard,Good,Hot-Humid,Warehouse,0.13458129344433767,17.63247607072868,66.74606273915235,19010.7196124224,19.0107196124224,4.833857889374231
8175.901253937801,4,16.49769063361145,140,Packaged Rooftop,Poor,Cold,Retail,0.47020993634146907,43.09467593786392,83.33310523419235,54469.54355800496,54.46954355800496,6.662206632176546
7066.1477826452765,1,0.7590974048145672,127,Gas Furnace,Poor,Cold,Office,0.09524719706511325,56.536868767106085,69.68230077695009,37893.45326645411,37.89345326645411,5.362674887655457
4656.149233295758,1,24.117138210030564,151,Geothermal,Poor,Marine,Warehouse,0.33215117175351977,30.603584921141586,51.36263818179106,10424.514896167599,10.424514896167599,2.238870442902197
1442.6882806395392,1,9.545148548922,54,Gas Furnace,Good,Very Cold,Office,0.4394720927279999,52.21266541727062,79.59463464019551,8552.346133588519,8.552346133588518,5.928062387667896
73283.85276412824,6,3.9305746175524265,2663,Geothermal,Fair,Cold,Multi-Family,0.16342683611923514,29.807374403092417,44.171591490911545,238458.11500795826,238.45811500795827,3.2538970866537364
985.2851955434211,2,1.9285487319524122,16,Gas Furnace,Fair,Mixed-Humid,Multi-Family,0.119117580448053,58.20544959432308,58.07905316289778,3195.1863969982032,3.1951863969982033,3.242905111586438
1666.5168965505347,3,2.710885273267687,63,Heat Pump,Good,Cold,Retail,0.13640791527064958,13.752611127108697,25.16761168981208,9623.128066296164,9.623128066296163,5.774395738929945
800.0,2,35.08174924326097,4,Heat Pump,Poor,Cold,Office,0.07649592061410264,18.652666099542113,92.50603512852955,6328.490081907194,6.328490081907193,7.910612602383992
2319.2505948109174,1,17.690306448956445,66,Heat Pump,Good,Cold,Healthcare,0.1456315560060461,44.40819856974977,66.9046625180819,34692.5327382013,34.6925327382013,14.958509794423355
800.0,1,7.767109828150901,14,District Steam,Good,Cold,Educational,0.18611914272138858,21.249381032536096,62.88731086213152,5028.277806457266,5.0282778064572655,6.285347258071583
1491.5392657075406,1,25.422375019998483,19,District Steam,Poor,Hot-Humid,Multi-Family,0.38972508916355414,22.525063045783476,9.965173785494649,12049.568895090215,12.049568895090214,8.078613263576583
7477.891651827249,3,1.755604804332824,30,Gas Furnace,Good,Hot-Dry,Educational,0.22286735074509437,66.18481840492674,50.25115386435892,27377.192454516073,27.377192454516074,3.6610843977428265
3322.2755697153807,1,2.263749415277709,113,District Steam,Fair,Very Cold,Multi-Family,0.0249468514680162,23.03802955505082,55.9071457414169,19783.778520489042,19.783778520489044,5.954887878907624
2714.8855794828664,3,25.70736611787434,25,Gas Furnace,Poor,Cold,Hotel,0.1836869321588864,17.414893427744797,56.72986744493747,55582.58417487807,55.58258417487807,20.473269516376998
1615.869118207927,2,2.041396469381508,57,District Steam,Excellent,Cold,Multi-Family,0.3895179445543382,14.582391170221209,91.16452583790169,7838.805402259041,7.838805402259041,4.851138816832292
7439.341665605599,2,1.348617893894543,346,Gas Furnace,Poor,Hot-Humid,Multi-Family,0.13042882765203115,28.11479489134624,92.85276594032528,47501.90093879501,47.501900938795,6.385229106818838
4372.827265538899,2,6.238266280339174,9,Heat Pump,Fair,Hot-Humid,Warehouse,0.11560163928582433,15.773894557941729,87.22510180353606,12682.572137989251,12.68257213798925,2.900314000037748
3485.3923296745197,1,6.060576995212508,59,District Steam,Good,Mixed-Humid,Warehouse,0.05902668979448635,51.85439261608936,43.66356740844963,5240.058844839049,5.240058844839049,1.5034344341167432
2470.6416923128713,1,3.6052774129329355,47,Heat Pump,Good,Mixed-Humid,Warehouse,0.4475785458319513,32.48955320344284,70.77563624125575,5009.807576966275,5.009807576966274,2.0277353824934377
9733.211404233902,5,1.9530830726047266,116,Gas Furnace,Good,Hot-Humid,Educational,0.19255470475364883,69.99726704443762,54.230450619290714,26148.71608077515,26.14871608077515,2.686545580362159
800.0,1,18.76819996440562,27,Gas Furnace,Good,Mixed-Humid,Healthcare,0.15122793179488644,40.22609164417024,63.575933822409894,13051.786181706731,13.051786181706731,16.314732727133414
17199.17436936565,7,24.56371615653312,815,Gas Furnace,Fair,Hot-Humid,Multi-Family,0.208954284493221,2.614373452069894,60.084425476993744,196326.53325926873,196.32653325926873,11.414881263658575
3136.772261259621,2,18.605459334483605,46,Heat Pump,Good,Marine,Warehouse,0.2049850919305389,28.40719342222762,80.07036686926516,5418.654582958344,5.418654582958344,1.7274619040345622
1053.3735222813123,3,20.086904771694087,24,Gas Furnace,Poor,Hot-Dry,Office,0.21843755164204617,39.09994622327561,40.88951825240942,8905.457596004695,8.905457596004695,8.454225787561061
18774.372887273687,2,32.89797231708249,426,Heat Pump,Excellent,Mixed-Humid,Multi-Family,0.2129122967796846,39.79336488571089,83.08303828222294,44162.04382110533,44.162043821105335,2.352251342096269
5772.807169054767,7,51.87010620585273,279,Gas Furnace,Fair,Hot-Humid,Healthcare,0.10515673251204093,6.403485341526087,16.629951289128385,296984.18413788866,296.98418413788863,51.445367122234316
5357.515249631313,5,29.319889442642566,239,Heat Pump,Excellent,Hot-Dry,Retail,0.33940329655549145,34.20832101237316,71.2531759563536,21179.27067595715,21.17927067595715,3.953189060435178
4440.407746365306,3,47.50088154513167,204,Geothermal,Good,Hot-Dry,Hotel,0.3150747259981039,47.96871237645246,39.835771735383936,25317.00515607124,25.317005156071243,5.701504591958805
1098.0390441963168,3,30.471339045110888,33,Gas Furnace,Fair,Hot-Dry,Hotel,0.13695767276738469,39.16941385262343,71.04464054049076,11477.454979593278,11.477454979593277,10.452683846041126
12219.779462076727,2,1.1077264271219363,403,Packaged Rooftop,Fair,Cold,Office,0.19413174704506425,78.4226980809911,35.64319144413945,28184.514055811724,28.184514055811725,2.306466670964111
1960.2319492550835,2,1.1129618926495541,26,Heat Pump,Good,Cold,Educational,0.09303561472721725,52.128360080875304,39.35757028590654,6932.314992212536,6.932314992212536,3.5364768923631287
800.0,2,34.85825828432671,13,Packaged Rooftop,Good,Marine,Retail,0.1559880968041598,29.04135115288816,53.66744386962756,4096.359776865597,4.096359776865597,5.120449721081997
1648.0924664276604,3,7.8837095718061345,17,Gas Furnace,Good,Marine,Educational,0.0894761745719204,44.732574914027616,83.40203996719396,5763.3402228932155,5.763340222893215,3.496976256062624
2126.8229414290386,2,15.555375559214172,41,Electric Baseboard,Excellent,Hot-Humid,Educational,0.198115824406236,28.39550674562722,24.071637260685737,17336.406657757332,17.336406657757333,8.151316369621624
13275.643343245056,2,39.87777812015674,277,District Steam,Fair,Hot-Humid,Office,0.3897795365909072,10.797680397699597,69.39811857796062,121189.7394560448,121.1897394560448,9.128728177057337
1559.4668477647729,3,51.55037374219706,7,Heat Pump,Good,Very Cold,Retail,0.1592084548704463,43.313978974505574,88.99345610919409,6604.369359702659,6.604369359702659,4.235017479960465
1337.65903176066,1,20.18883842692795,21,Gas Furnace,Fair,Hot-Humid,Multi-Family,0.1986120516120049,30.834854787755262,84.45901775005373,8403.410302512122,8.403410302512123,6.282176625721538
8410.95054695776,1,16.339947577466226,336,Heat Pump,Good,Cold,Retail,0.09495776061511887,2.532297324560532,52.487079266212646,57192.57080426063,57.192570804260626,6.799774946358135
31698.571213323135,24,9.25286565632684,423,Geothermal,Good,Cold,Multi-Family,0.3644891778838416,30.993566805296922,56.41616650797437,99417.65541019116,99.41765541019116,3.1363450024651334
9046.080943831343,6,11.169742908437806,180,Gas Furnace,Good,Hot-Humid,Office,0.14929280994243674,32.830378897836596,57.65003373080798,54690.73203544666,54.69073203544666,6.045792910215012
7073.888129538845,1,48.00457001188356,277,District Steam,Fair,Hot-Humid,Office,0.16095577025707195,16.695287211125933,48.646417113786676,67892.00987818936,67.89200987818936,9.597552100758953
5348.321939572429,7,78.74341389747563,234,Gas Furnace,Fair,Very Cold,Multi-Family,0.07679849048864774,16.101082849682026,77.15214983247758,69129.59197996589,69.1295919799659,12.925473215902265
2352.9058991401093,2,46.80886905005425,114,District Steam,Good,Mixed-Humid,Hotel,0.12641249976034247,25.983923933460613,58.05679069256395,20050.462521515652,20.05046252151565,8.5215743344616
3800.1426034470724,2,20.251853530940934,152,Gas Furnace,Good,Cold,Multi-Family,0.2917815432384936,33.69743100352859,84.92123980829163,21796.023504566332,21.79602350456633,5.735580418691491
36177.219854933166,20,7.049767827133675,713,Packaged Rooftop,Poor,Mixed-Humid,Retail,0.25961012106974296,29.75646346279114,80.61932148577465,208469.61856461028,208.46961856461027,5.762455473376657
10101.360153382408,3,3.0934663440199928,322,Electric Baseboard,Good,Hot-Humid,Office,0.08457138352993784,30.554920393889308,62.96399771308459,67680.07790053038,67.68007790053038,6.700095519103725
4918.7122636836475,1,15.55177400096232,208,Geothermal,Fair,Mixed-Humid,Hotel,0.1094556499658476,22.799182103824894,24.628171230504485,33719.21922140406,33.71921922140406,6.8552941123154
1237.9083272055389,1,36.649717699287635,48,Gas Furnace,Fair,Very Cold,Office,0.14900232289940407,16.70429732554497,56.40491278524563,16222.355593305727,16.22235559330573,13.10465018837555
3432.5936682507645,3,1.4979213806179217,43,Gas Furnace,Excellent,Very Cold,Warehouse,0.1887830544242782,17.455424891850676,29.076803299494557,15340.669347000861,15.340669347000862,4.469118931521657
5073.442981408524,5,4.725927797890154,242,Electric Baseboard,Excellent,Very Cold,Healthcare,0.1285471862588342,63.27056885810689,60.94872405285944,68357.47371687621,68.35747371687621,13.473586668337472
14243.916470288008,5,7.090051894347087,650,Gas Furnace,Fair,Cold,Multi-Family,0.200271838117969,18.661281288573008,77.1520944900777,117049.66546823859,117.04966546823859,8.21751978905503
8093.774358292823,4,4.425847743447367,214,Gas Furnace,Good,Hot-Dry,Warehouse,0.14338165259910657,19.827214905168937,82.5931078616654,24770.205937306808,24.77020593730681,3.060402334039302
4167.684396502418,2,13.62753440600473,135,Heat Pump,Poor,Cold,Hotel,0.3847916924340162,24.390933458428048,40.576456597867676,53614.89011669911,53.614890116699115,12.864431424244483
5304.388017209255,6,34.022636158994246,181,District Steam,Excellent,Very Cold,Warehouse,0.273082829118597,63.79505008128235,54.45324141028923,9039.2114629706,9.039211462970599,1.704100724465159
